"Date","Name","Age","Cyst","Status","GC","GC_loc","T","T_antibody","Temp_max","Rain_median_30days","Temp_min","Temp_midpoint","Rain_count","Z_gc","Z_t","Leader"
"9/26/07","SAA",0.119946214315267,0,"L",25.61353922,"UM",55.37893939,"DSL",16.3,8,8.3,-0.7679147703765,24,0.314677101721817,0.134158194652657,1
"10/9/07","YAH",-0.260053785684734,0,"L",20.37859596,"UM",34.32123853,"DSL",17.4,2,7.6,-0.5679147703765,26,-0.416022233327136,-1.04654100750203,1
"10/9/07","SAA",0.159946214315266,0,"L",40.26845606,"UM",67.73584015,"DSL",17.4,2,7.6,-0.5679147703765,26,1.76065691475642,0.631220055546529,1
"10/16/07","ROY",-0.760053785684734,0,"F",19.80907914,"UM",47.34264521,"DSL",16.6,0.4,7.9,-0.8179147703765,30,-0.506609452430463,-0.252768620947495,0
"10/16/07","ROB",0.129946214315266,0,"B",24.72150574,"UM",37.83088867,"DSL",16.6,0.4,7.9,-0.8179147703765,30,0.20139003149715,-0.806268610173024,0
"5/1/08","TIG",-1.55005378568473,0,"F",23.38789937,"UM",51.25089985,"DSL",17.2,0,12,1.5320852296235,29,0.0241617074802151,-0.0570156702657975,0
"5/1/08","BUB",-0.780053785684734,1,"L",30.63305017,"UM",73.62951629,"DSL",17.2,0,12,1.5320852296235,29,0.886611602671255,0.837112972128356,1
"5/1/08","SUD",2.20994621431527,1,"F",21.64460835,"UM",42.02301066,"DSL",17.2,0,12,1.5320852296235,29,-0.22340088785883,-0.54692022493654,0
"5/21/08","SPA",-2.04005378568473,0,"F",25.14573883,"UM",70.29404123,"DSL",17.4,0,9.3,0.282085229623499,28,0.25576810601796,0.72270668240432,0
"5/21/08","ITC",-0.620053785684734,0,"L",30.48677007,"UM",80.29828605,"DSL",17.4,0,9.3,0.282085229623499,28,0.871313830484869,1.0510800293117,1
"5/21/08","NAF",-0.120053785684734,0,"L",21.98375796,"UM",44.01451647,"DSL",17.4,0,9.3,0.282085229623499,28,-0.173712455073649,-0.432654084909657,1
"5/21/08","BEN",0.219946214315266,0,"F",24.23772133,"UM",73.90344856,"DSL",17.4,0,9.3,0.282085229623499,28,0.138228066671346,0.846277306862275,0
"5/21/08","KOR",0.769946214315267,0,"F",23.31985486,"UM",60.30693422,"DSL",17.4,0,9.3,0.282085229623499,28,0.0148500157160921,0.344535616127959,0
"5/21/08","ORI",0.769946214315267,0,"F",18.99494317,"UM",29.24140289,"DSL",17.4,0,9.3,0.282085229623499,28,-0.640733951609955,-1.44183591692073,0
"6/2/08","TAR",-0.360053785684734,0,"L",16.03447237,"UM",40.72275302,"DSL",17.2,0.8,11.3,1.1820852296235,28,-1.1822225052252,-0.62448521018337,1
"6/4/08","SPA",-2.00005378568473,0,"F",22.59592738,"UM",44.7358864,"DSL",14.6,0.7,10.7,-0.4179147703765,29,-0.0859343679299133,-0.392535686728578,0
"6/4/08","ITC",-0.580053785684735,0,"L",25.42585118,"UM",44.32512508,"DSL",14.6,0.7,10.7,-0.4179147703765,29,0.291172263972999,-0.415299830273082,1
"6/4/08","MAT",-0.490053785684735,0,"L",24.25111139,"UM",42.27756655,"DSL",14.6,0.7,10.7,-0.4179147703765,29,0.139993149070549,-0.532016314210834,1
"6/4/08","NAF",-0.0800537856847345,0,"L",32.33936715,"UM",61.3648697,"DSL",14.6,0.7,10.7,-0.4179147703765,29,1.05984828126255,0.387452333759606,1
"6/4/08","DJI",0.809946214315266,0,"L",22.4730525,"UM",49.11724881,"DSL",14.6,0.7,10.7,-0.4179147703765,29,-0.103360886535563,-0.161955228271294,1
"6/4/08","KOR",0.809946214315266,0,"F",29.2137949,"UM",43.48946177,"DSL",14.6,0.7,10.7,-0.4179147703765,29,0.735002642634736,-0.462270213222502,0
"6/4/08","ORI",0.809946214315266,0,"F",26.37491465,"UM",35.50374692,"DSL",14.6,0.7,10.7,-0.4179147703765,29,0.408292478052241,-0.962945830868952,0
"6/5/08","YEL",-1.03005378568473,0,"L",16.65056146,"UM",36.16372095,"DSL",17.5,0.8,9.8,0.5820852296235,30,-1.06172717918994,-0.917492744171727,1
"6/5/08","ZEU",-0.460053785684734,0,"L",20.71689192,"UM",41.1160916,"DSL",17.5,0.8,9.8,0.5820852296235,30,-0.363403951759815,-0.600762914290792,1
"6/5/08","WAY",-0.330053785684735,0,"L",19.40352999,"UM",32.22807348,"DSL",17.5,0.8,9.8,0.5820852296235,30,-0.572717970221488,-1.20183315563801,1
"6/5/08","YAH",0.399946214315266,0,"L",17.86824952,"UM",26.32638189,"DSL",17.5,0.8,9.8,0.5820852296235,30,-0.836155463808519,-1.70099341625427,1
"6/5/08","SAA",0.809946214315266,1,"L",23.57870882,"UM",57.09851834,"DSL",17.5,0.8,9.8,0.5820852296235,30,0.0501296326533415,0.20962166722832,1
"6/9/08","MOB",-1.63005378568473,0,"B",21.15859717,"UM",43.39810586,"DSL",16.1,4.6,9.8,-0.117914770376501,30,-0.295980193641478,-0.467459712871215,0
"6/9/08","BUB",-0.680053785684734,1,"L",19.24473789,"UM",50.53286654,"DSL",16.1,4.6,9.8,-0.117914770376501,30,-0.59897983016981,-0.091834935111055,1
"6/10/08","HUX",-3.08005378568473,0,"B",20.96370491,"UM",42.79501807,"DSL",16.2,4.8,9.8,-0.0679147703765004,30,-0.325554173457377,-0.501994860787325,0
"6/10/08","SAW",-1.27005378568473,0,"L",14.78766295,"UM",129.9921015,"DSL",16.2,4.8,9.8,-0.0679147703765004,30,-1.44092378961704,2.23989942457364,1
"6/10/08","RWA",1.81994621431527,0,"L",15.99585478,"UM",42.303611,"DSL",16.2,4.8,9.8,-0.0679147703765004,30,-1.18992884552674,-0.530496509467795,1
"6/11/08","RHI",-3.27005378568473,0,"F",27.83836433,"UM",56.67668134,"DSL",17.5,4.8,10.7,1.0320852296235,30,0.580876990703026,0.191321908164797,0
"6/11/08","SPA",-1.98005378568473,0,"F",21.85587922,"UM",80.39187681,"DSL",17.5,4.8,10.7,1.0320852296235,30,-0.192357215556447,1.0539547129066,0
"6/11/08","ITC",-0.570053785684735,0,"L",27.93248729,"UM",70.28710849,"DSL",17.5,4.8,10.7,1.0320852296235,30,0.591664294066443,0.722463280405111,1
"6/11/08","MAT",-0.470053785684733,0,"L",34.74968056,"UM",68.58053952,"DSL",17.5,4.8,10.7,1.0320852296235,30,1.28958638378662,0.661804880835439,1
"6/11/08","KOR",0.829946214315266,0,"F",19.46054223,"UM",43.93462143,"DSL",17.5,4.8,10.7,1.0320852296235,30,-0.563341393934664,-0.437137765531124,0
"6/11/08","ORI",0.829946214315266,0,"F",38.62504728,"UM",85.23644865,"DSL",17.5,4.8,10.7,1.0320852296235,30,1.62749152369392,1.19836263076793,0
"6/24/08","DEV",-1.13005378568473,0,"L",14.79960595,"UM",64.79817459,"DSL",12.2,9.5,8.9,-2.5179147703765,29,-1.43834371208546,0.521801127703199,1
"6/24/08","DJI",0.869946214315267,0,"F",20.22945287,"UM",36.77756678,"DSL",12.2,9.5,8.9,-2.5179147703765,29,-0.439497857407451,-0.875955043246918,0
"6/27/08","FUJ",-0.980053785684733,0,"F",25.64805065,"UM",37.84541005,"DSL",14.9,6,8.9,-1.1679147703765,29,0.318980337365072,-0.805321513455931,0
"6/27/08","NIK",-0.520053785684734,0,"L",33.58326872,"UM",60.55943945,"DSL",14.9,6,8.9,-1.1679147703765,29,1.18047046373955,0.354846878455557,1
"6/27/08","SON",-0.450053785684734,0,"L",28.02848458,"UM",44.87138705,"DSL",14.9,6,8.9,-1.1679147703765,29,0.602629033876966,-0.385072148441029,1
"7/3/08","MOB",-1.56005378568473,0,"B",12.99079878,"UM",80.07889106,"DSL",15.2,2.65,8.6,-1.1679147703765,29,-1.85495975170892,1.04432805579173,0
"7/3/08","FRA",0.599946214315267,0,"L",21.00311543,"UM",111.2304539,"DSL",15.2,2.65,8.6,-1.1679147703765,29,-0.319551697809577,1.8552390847514,1
"7/3/08","DUB",1.09994621431527,0,"F",18.37546236,"UM",116.5422862,"DSL",15.2,2.65,8.6,-1.1679147703765,29,-0.746699334341346,1.97036356367528,0
"7/24/08","SAW",-1.15005378568473,0,"L",12.89385902,"UM",66.20817448,"DSL",11.6,6,8.4,-3.0679147703765,24,-1.87889763373594,0.574925012185006,1
"8/23/08","HUX",-2.88005378568473,0,"B",21.30157327,"UM",116.3810724,"DSL",17.3,15,8.4,-0.217914770376501,17,-0.27445695928928,1.96694742447467,0
"9/5/08","BUB",-0.440053785684734,1,"L",19.21652128,"UM",52.20637535,"DSL",15.2,12.75,8.4,-1.2679147703765,23,-0.603669104006729,-0.0114311712802515,1
"9/5/08","WAY",-0.0800537856847345,0,"L",24.54782516,"UM",92.11367602,"DSL",15.2,12.75,8.4,-1.2679147703765,23,0.178857988312921,1.38985259999848,1
"9/5/08","FRA",0.769946214315267,0,"L",18.12744237,"UM",109.912887,"DSL",15.2,12.75,8.4,-1.2679147703765,23,-0.790129363767307,1.82583211554073,1
"9/5/08","SAA",1.05994621431527,1,"L",15.46107836,"UM",75.30860197,"DSL",15.2,12.75,8.4,-1.2679147703765,23,-1.29860190490472,0.892758685428185,1
"9/5/08","DUB",1.26994621431527,0,"F",20.37972886,"UM",123.2586998,"DSL",15.2,12.75,8.4,-1.2679147703765,23,-0.415844569329301,2.10863942987411,0
"9/6/08","HUX",-2.84005378568473,0,"B",19.9474878,"UM",106.1978398,"DSL",13.6,12.5,8.4,-2.0679147703765,24,-0.484356874885293,1.74097717847488,0
"9/6/08","RWA",2.05994621431527,0,"L",19.25463836,"UM",70.74917557,"DSL",13.6,12.5,8.4,-2.0679147703765,24,-0.597336115966085,0.738633728089071,1
"9/23/08","LEB",0.329946214315266,0,"L",24.81479975,"UM",91.50176145,"DSL",15.7,2.2,8.5,-0.967914770376501,24,0.213428045402063,1.37340397768664,1
"10/23/08","FRA",0.899946214315266,0,"L",23.4486184,"UM",126.2854797,"DSL",15.1,0.2,10.9,-0.0679147703765004,28,0.0324480837414293,2.16850829338233,1
"10/23/08","DUB",1.39994621431527,0,"F",19.61405053,"UM",47.56377064,"DSL",15.1,0.2,10.9,-0.0679147703765004,28,-0.53823040505743,-0.241268822672411,0
"2/6/09","YEL",-0.360053785684734,0,"L",18.35024854,"UM",30.44231742,"DSL",17.6,0,13.3,2.3820852296235,24,-0.751087597712179,-1.34251032722693,1
"2/6/09","WAY",0.329946214315266,0,"L",28.77658009,"UM",38.88090475,"DSL",17.6,0,13.3,2.3820852296235,24,0.686811041440317,-0.738705869708023,1
"2/6/09","FRA",1.18994621431527,0,"L",15.72608774,"UM",25.0600833,"DSL",17.6,0,13.3,2.3820852296235,24,-1.24428688218493,-1.82264608218281,1
"2/6/09","SAA",1.47994621431527,1,"L",15.99974358,"UM",18.38616663,"DSL",17.6,0,13.3,2.3820852296235,24,-1.18915197337564,-2.58687991982718,1
"2/6/09","DUB",1.68994621431527,0,"F",12.48821241,"UM",26.89282307,"DSL",17.6,0,13.3,2.3820852296235,24,-1.98105788381547,-1.64845836559305,0
"2/6/09","RWA",2.47994621431527,0,"L",30.41614306,"UM",42.72983777,"DSL",17.6,0,13.3,2.3820852296235,24,0.86390145982049,-0.505756441688364,1
"6/20/09","NIK",0.459946214315266,0,"L",10.18220522,"UM",28.17366026,"DSL",16.3,0.5,9.5,-0.1679147703765,30,-2.63348186230993,-1.5336347430447,1
"6/20/09","SON",0.529946214315267,0,"L",11.3173122,"UM",32.04465192,"DSL",16.3,0.5,9.5,-0.1679147703765,30,-2.29570003290132,-1.21591861984047,1
"6/20/09","LEB",1.06994621431527,0,"L",17.42053842,"UM",33.25812811,"DSL",16.3,0.5,9.5,-0.1679147703765,30,-0.917253176008522,-1.12419189170625,1
"6/22/09","WEB",-2.38005378568473,0,"L",19.86547663,"UM",49.4529621,"DSL",17.1,0.5,13,1.9820852296235,30,-0.497523464086658,-0.145145107020818,1
"6/25/09","SAW",-0.230053785684733,0,"L",19.44786819,"UM",55.99634684,"DSL",16.2,0.5,14,2.0320852296235,30,-0.565423466109025,0.161519310165501,1
"6/25/09","WHA",0.669946214315265,0,"L",15.18541339,"UM",59.85144562,"DSL",16.2,0.5,14,2.0320852296235,30,-1.35609778270867,0.325825699741336,1
"7/1/09","LEA",-2.29005378568473,0,"B",14.62298087,"UM",38.54713818,"DSL",12.7,1.3,11.1,-1.1679147703765,30,-1.47671451748191,-0.759982045105467,0
"7/2/09","AVO",-2.14005378568473,0,"L",18.31742837,"UM",46.6982802,"DSL",12.8,2.1,10.8,-1.2679147703765,30,-0.756808726521425,-0.286588197887295,1
"7/7/09","LEB",1.11994621431527,0,"L",29.17364601,"UM",72.99083409,"DSL",12.4,3.5,10.8,-1.4679147703765,30,0.730607445589609,0.815612914453721,1
"7/9/09","BUB",0.399946214315266,1,"L",31.07454371,"UM",58.89948151,"DSL",13.2,3.8,11,-0.967914770376501,30,0.932343301081161,0.286258147158215,1
"7/10/09","SAW",-0.180053785684734,0,"L",24.66054531,"UM",56.8727935,"DSL",12.1,4.8,10.6,-1.7179147703765,30,0.193499553776859,0.199846353759782,1
"7/10/09","ITC",0.519946214315267,0,"L",18.8543126,"UM",56.22343903,"DSL",12.1,4.8,10.6,-1.7179147703765,30,-0.664483128968249,0.171507336392797,1
"7/10/09","WHA",0.709946214315266,0,"L",22.70553239,"UM",57.26909618,"DSL",12.1,4.8,10.6,-1.7179147703765,30,-0.0704696060834095,0.216983165059457,1
"7/10/09","FRA",1.61994621431527,0,"L",14.06729542,"UM",50.6118022,"DSL",12.1,4.8,10.6,-1.7179147703765,30,-1.60052938286123,-0.0879830204678862,1
"7/10/09","DUB",2.11994621431527,0,"F",25.81574949,"UM",43.21483035,"DSL",12.1,4.8,10.6,-1.7179147703765,30,0.339808642118555,-0.477903755642485,0
"7/19/09","SAW",-0.160053785684735,0,"L",17.61253798,"UM",63.31072846,"DSL",12.4,10,10.6,-1.5679147703765,24,-0.88222234135051,0.464491476012473,1
"7/19/09","DEV",-0.0600537856847332,0,"L",15.06613375,"UM",60.96476818,"DSL",12.4,10,10.6,-1.5679147703765,24,-1.38130037184824,0.371309254533782,1
"7/19/09","DJI",1.92994621431527,0,"F",15.60055338,"UM",45.95583897,"DSL",12.4,10,10.6,-1.5679147703765,24,-1.26990075715781,-0.326138787629793,0
"7/21/09","HOU",-2.08005378568473,0,"L",21.81425945,"UM",64.19049384,"DSL",12.4,15,11,-1.3679147703765,24,-0.198448928302027,0.498548424355438,1
"7/21/09","KNU",0.649946214315266,1,"F",54.8833293,"UM",92.04399046,"DSL",12.4,15,11,-1.3679147703765,24,2.75024154862834,1.38798493349272,0
"7/23/09","FRE",-2.36005378568473,0,"L",19.75585542,"UM",58.35569925,"DSL",13,15,10.8,-1.1679147703765,24,-0.515207883530101,0.263368324561614,1
"7/23/09","SAA",1.94994621431527,1,"F",24.87965675,"UM",57.84547699,"DSL",13,15,10.8,-1.1679147703765,24,0.221770105942337,0.241696374696308,0
"7/24/09","FRE",-2.35005378568473,0,"L",29.94930168,"UM",66.96901792,"DSL",13.3,15,11,-0.9179147703765,24,0.814468822946647,0.603122894189895,1
"7/24/09","TAR",0.779946214315267,1,"L",14.96655722,"UM",62.27207401,"DSL",13.3,15,11,-0.9179147703765,24,-1.40249318025165,0.423669207319118,1
"7/24/09","SAA",1.94994621431527,1,"F",46.2789068,"UM",81.7527526,"DSL",13.3,15,11,-0.9179147703765,24,2.20526466541655,1.0953806590136,0
"7/24/09","DUB",2.15994621431527,0,"F",28.6550663,"UM",64.57685414,"DSL",13.3,15,11,-0.9179147703765,24,0.673287229341876,0.513357718696968,0
"7/24/09","TWO",5.77994621431527,0,"F",17.32857447,"UM",56.63666952,"DSL",13.3,15,11,-0.9179147703765,24,-0.93416923099791,0.189579084050596,0
"7/25/09","FRE",-2.35005378568473,0,"L",27.06730774,"UM",96.98077868,"DSL",12.8,14.5,11,-1.1679147703765,24,0.491108944440785,1.5169199479489,1
"7/25/09","SAA",1.94994621431527,1,"F",22.64043928,"UM",83.72529414,"DSL",12.8,14.5,11,-1.1679147703765,24,-0.0796449169457133,1.15421794905883,0
"7/26/09","LEA",-2.22005378568473,0,"L",18.41160632,"UM",81.28518796,"DSL",12.5,12,11.1,-1.2679147703765,24,-0.740419258779625,1.08122596491899,1
"7/26/09","GOH",-1.79005378568473,0,"L",22.1015082,"UM",78.61681869,"DSL",12.5,12,11.1,-1.2679147703765,24,-0.156640095615596,0.998854146565671,1
"7/26/09","YEL",0.109946214315267,0,"L",20.20422356,"UM",61.1201553,"DSL",12.5,12,11.1,-1.2679147703765,24,-0.443486144176458,0.37759127771996,1
"7/26/09","FRA",1.65994621431527,0,"F",21.95147206,"UM",64.31312178,"DSL",12.5,12,11.1,-1.2679147703765,24,-0.178409494986757,0.503258420326783,0
"7/26/09","DUB",2.15994621431527,0,"F",31.56264588,"UM",87.60106311,"DSL",12.5,12,11.1,-1.2679147703765,24,0.982152716577317,1.2658924756926,0
"7/27/09","LEA",-2.22005378568473,0,"L",18.6069523,"UM",75.6480744,"DSL",11.9,12,10.9,-1.6679147703765,24,-0.706689503949363,0.903858078566867,1
"7/27/09","GOH",-1.79005378568473,0,"L",33.90561319,"UM",92.23550762,"DSL",11.9,12,10.9,-1.6679147703765,24,1.21099966717917,1.39311445844847,1
"7/27/09","FRA",1.65994621431527,0,"F",20.05565551,"UM",51.42571879,"DSL",11.9,12,10.9,-1.6679147703765,24,-0.467073491827817,-0.0486121033486607,0
"7/27/09","DUB",2.16994621431527,0,"F",28.39671667,"UM",105.0562394,"DSL",11.9,12,10.9,-1.6679147703765,24,0.644342748079257,1.71430493453226,0
"7/28/09","FRE",-2.34005378568473,0,"L",15.72095604,"UM",33.32484999,"DSL",12.8,12,10.7,-1.3179147703765,24,-1.2453299333625,-1.11924592119911,1
"7/28/09","SPO",1.73994621431527,0,"L",19.48610097,"UM",60.65258708,"DSL",12.8,12,10.7,-1.3179147703765,24,-0.559146764016336,0.35863978813616,1
"7/28/09","SAA",1.95994621431527,1,"F",16.39104441,"UM",33.4953815,"DSL",12.8,12,10.7,-1.3179147703765,24,-1.11193112586513,-1.10664959429563,0
"7/29/09","NIK",0.569946214315266,0,"L",15.58332771,"UM",61.69387147,"DSL",12.9,12,10.7,-1.2679147703765,24,-1.27343153328129,0.400648054602933,1
"7/29/09","SON",0.629946214315266,0,"L",21.10954041,"UM",51.22127411,"DSL",12.9,12,10.7,-1.2679147703765,24,-0.303398591539206,-0.0584426229990853,1
"7/29/09","ZEU",0.689946214315267,0,"L",19.44738599,"UM",37.26627982,"DSL",12.9,12,10.7,-1.2679147703765,24,-0.565502707989243,-0.843377556267761,1
"7/29/09","RWA",2.95994621431527,0,"F",16.25149767,"UM",36.58302139,"DSL",12.9,12,10.7,-1.2679147703765,24,-1.13925627543996,-0.889044013357004,0
"9/1/09","TAO",-2.32005378568473,0,"L",35.95700684,"UM",66.8958946,"DSL",16.4,9.5,9.3,-0.217914770376501,26,1.39873809674039,0.60042679724412,1
"9/1/09","TAR",0.879946214315266,1,"F",59.34198055,"UM",80.3836766,"DSL",16.4,9.5,9.3,-0.217914770376501,26,2.999865385204,1.053702973456,0
"9/1/09","TWO",5.87994621431526,0,"F",32.15257795,"UM",30.04168658,"DSL",16.4,9.5,9.3,-0.217914770376501,26,1.04133549954376,-1.37520345818638,0
"10/8/09","TAO",-2.22005378568473,0,"L",41.46042506,"UM",39.69453204,"DSL",15.3,0.4,9.6,-0.617914770376501,27,1.85388448854587,-0.687596497796445,1
"10/8/09","TAR",0.989946214315266,1,"F",44.15167547,"UM",24.63218232,"DSL",15.3,0.4,9.6,-0.617914770376501,27,2.05487995020101,-1.86514829447091,0
"10/8/09","TWO",5.97994621431527,0,"F",46.81784297,"UM",35.82225867,"DSL",15.3,0.4,9.6,-0.617914770376501,27,2.2422672315766,-0.940905060992303,0
"6/5/06","LEB",-1.97005378568473,0,"L",26.74648886,"UM",66.36302602,"DSL",20.9,2.35,8.2,1.4820852296235,27,0.4530027472709,0.580690191976547,1
"6/5/06","SHI",-1.89005378568473,0,"F",21.88577722,"UM",54.51689159,"DSL",20.9,2.35,8.2,1.4820852296235,27,-0.187988325058909,0.0954408685102728,0
"6/5/06","RWA",-0.190053785684734,0,"L",15.24615972,"UM",48.05373828,"DSL",20.9,2.35,8.2,1.4820852296235,27,-1.34333867221368,-0.215977002074939,1
"6/5/06","MOL",0.309946214315266,0,"F",25.96014244,"UM",63.80139946,"DSL",20.9,2.35,8.2,1.4820852296235,27,0.357634223599711,0.483543971927676,0
"2/12/07","YEL",-2.34005378568473,0,"L",23.61168447,"UM",32.2416129,"DSL",20.2,0,7.9,0.9820852296235,30,0.0545960985097388,-1.20079660427331,1
"2/12/07","TAR",-1.67005378568473,0,"L",32.84285377,"UM",53.87169573,"DSL",20.2,0,7.9,0.9820852296235,30,1.10922151778923,0.0660603494521409,1
"2/12/07","SAA",-0.500053785684734,0,"L",36.57105101,"UM",50.21947793,"DSL",20.2,0,7.9,0.9820852296235,30,1.45285439985305,-0.107187317052273,1
"2/21/07","YAH",-0.890053785684733,0,"L",29.41002018,"UM",44.93983658,"DSL",18.5,0,8.2,0.282085229623499,30,0.756397366288437,-0.381310430230782,1
"2/21/07","GAB",1.01994621431527,0,"F",20.96321723,"UM",25.57714255,"DSL",18.5,0,8.2,0.282085229623499,30,-0.32562852091859,-1.77224593321924,0
"2/22/07","WAY",-1.62005378568473,0,"L",25.89517405,"UM",30.19228593,"DSL",19.6,0,8.3,0.882085229623499,30,0.349626054738722,-1.36286307019755,1
"2/23/07","SAW",-2.57005378568473,0,"L",12.88828885,"UM",38.08062844,"DSL",20.8,0,9.4,2.0320852296235,30,-1.88027856970379,-0.790030782738664,1
"2/25/07","TAR",-1.63005378568473,0,"L",23.85102335,"UM",38.29596636,"DSL",21.8,0,8.6,2.1320852296235,30,0.0868281986349026,-0.776114998348074,1
"2/25/07","SAA",-0.470053785684733,0,"L",23.31512398,"UM",37.90018538,"DSL",21.8,0,8.6,2.1320852296235,30,0.0142015988105383,-0.801752287743725,1
"2/27/07","FUJ",-2.32005378568473,0,"L",54.35020092,"UM",62.4247716,"DSL",21.1,0,8.2,1.5820852296235,30,2.71904522187709,0.429713190549951,1
"2/27/07","ROY",-1.40005378568473,0,"F",30.97540512,"UM",78.41530523,"DSL",21.1,0,8.2,1.5820852296235,30,0.92213094711406,0.992520379141697,0
"2/27/07","LEB",-1.24005378568473,0,"L",19.88416667,"UM",41.66217273,"DSL",21.1,0,8.2,1.5820852296235,30,-0.49451807152856,-0.568202233836844,1
"2/27/07","ROB",-0.510053785684734,0,"F",27.53559451,"UM",81.39741444,"DSL",21.1,0,8.2,1.5820852296235,30,0.545927929307182,1.08463083556723,0
"2/27/07","ROB",-0.510053785684734,0,"F",27.53559451,"UM",81.39741444,"DSL",21.1,0,8.2,1.5820852296235,30,0.545927929307182,1.08463083556723,0
"2/27/07","ROB",-0.510053785684734,0,"F",45.90999539,"UM",94.25613968,"DSL",21.1,0,8.2,1.5820852296235,30,2.17968646757683,1.44659443010391,0
"2/27/07","ROB",-0.510053785684734,0,"F",45.90999539,"UM",94.25613968,"DSL",21.1,0,8.2,1.5820852296235,30,2.17968646757683,1.44659443010391,0
"2/27/07","MOL",1.02994621431527,0,"F",18.22672151,"UM",42.6535434,"DSL",21.1,0,8.2,1.5820852296235,30,-0.772673991913458,-0.510166715732802,0
"2/28/07","ROY",-1.39005378568473,0,"F",19.1181597,"UM",42.8012236,"DSL",21.1,0,8.2,1.5820852296235,30,-0.620069667715163,-0.501637035933581,0
"2/28/07","SPO",-0.680053785684734,0,"L",22.11921381,"UM",35.93489862,"DSL",21.1,0,8.2,1.5820852296235,30,-0.154080865913638,-0.933157341320997,1
"3/1/07","SHI",-1.15005378568473,0,"F",23.35344461,"UM",58.17540803,"DSL",22.2,0,8.1,2.0820852296235,30,0.0194500654022393,0.255732088079737,0
"3/1/07","FRA",-0.740053785684735,0,"L",41.29748901,"UM",69.90899016,"DSL",22.2,0,8.1,2.0820852296235,30,1.84130009217574,0.709151407141418,1
"3/1/07","DUB",-0.240053785684735,0,"F",20.30726676,"UM",38.7947669,"DSL",22.2,0,8.1,2.0820852296235,30,-0.427228177341149,-0.744179248521695,0
"3/3/07","TAR",-1.61005378568473,0,"L",25.37182944,"UM",39.60816894,"DSL",20.5,0,8.2,1.2820852296235,30,0.284374766911485,-0.692971600090628,1
"3/3/07","RWA",0.549946214315266,0,"L",19.06323241,"UM",48.87974205,"DSL",20.5,0,8.2,1.2820852296235,30,-0.629264861635893,-0.173917410214146,1
"3/3/07","GAB",1.04994621431527,0,"F",20.80541016,"UM",29.14797761,"DSL",20.5,0,8.2,1.2820852296235,30,-0.349777707045943,-1.44973319134471,0
"3/3/07","SUD",1.04994621431527,0,"L",24.27210753,"UM",42.45399193,"DSL",20.5,0,8.2,1.2820852296235,30,0.142758906345432,-0.521739398062426,1
"3/6/07","YEL",-2.28005378568473,0,"L",10.40327655,"UM",32.35595686,"DSL",20.4,0,8.9,1.5820852296235,30,-2.56483633193932,-1.19205997673518,1
"3/6/07","WAY",-1.58005378568473,0,"L",14.75038966,"UM",45.12344345,"DSL",20.4,0,8.9,1.5820852296235,30,-1.44898945645083,-0.371248342777192,1
"3/6/07","SAA",-0.430053785684734,0,"L",14.68151748,"UM",42.55446016,"DSL",20.4,0,8.9,1.5820852296235,30,-1.46394665978274,-0.515906113491915,1
"3/7/07","YAH",-0.850053785684734,0,"L",12.07420557,"UM",31.36261293,"DSL",21.7,0,8.9,2.2320852296235,30,-2.08880402154524,-1.26901112912284,1
"3/7/07","DJI",-0.430053785684734,0,"L",18.09133933,"UM",40.26423328,"DSL",21.7,0,8.9,2.2320852296235,30,-0.796500754775084,-0.652429543832887,1
"3/7/07","ORI",-0.430053785684734,0,"L",19.39516696,"UM",26.29465976,"DSL",21.7,0,8.9,2.2320852296235,30,-0.574095721113705,-1.70396884305655,1
"3/8/07","FUJ",-2.29005378568473,0,"L",19.00331611,"UM",41.65126552,"DSL",21.5,0,9.1,2.2320852296235,30,-0.63932551124252,-0.568848401079942,1
"3/8/07","LEB",-1.21005378568473,0,"L",17.09609232,"UM",41.05646766,"DSL",21.5,0,9.1,2.2320852296235,30,-0.977336110029372,-0.60434421057867,1
"3/8/07","SPO",-0.650053785684733,0,"L",21.50118178,"UM",44.85071396,"DSL",21.5,0,9.1,2.2320852296235,30,-0.244648834410663,-0.38620938885979,1
"3/8/07","MOL",1.06994621431527,0,"F",16.97165457,"UM",32.10371627,"DSL",21.5,0,9.1,2.2320852296235,30,-1.00068331246855,-1.21137411828048,0
"3/9/07","LEA",-4.60005378568473,0,"B",23.62139985,"UM",46.56819619,"DSL",21.8,0,9.6,2.6320852296235,30,0.0559108318361628,-0.293472262640212,0
"3/9/07","LEA",-4.60005378568473,0,"B",23.62139985,"UM",46.56819619,"DSL",21.8,0,9.6,2.6320852296235,30,0.0559108318361628,-0.293472262640212,0
"3/9/07","LEA",-4.60005378568473,0,"B",23.62139985,"UM",46.56819619,"DSL",21.8,0,9.6,2.6320852296235,30,0.0559108318361628,-0.293472262640212,0
"3/9/07","LEA",-4.60005378568473,0,"B",23.62139985,"UM",46.56819619,"DSL",21.8,0,9.6,2.6320852296235,30,0.0559108318361628,-0.293472262640212,0
"3/9/07","LEA",-4.60005378568473,0,"B",23.62139985,"UM",46.56819619,"DSL",21.8,0,9.6,2.6320852296235,30,0.0559108318361628,-0.293472262640212,0
"3/9/07","LEA",-4.60005378568473,0,"B",23.62139985,"UM",46.56819619,"DSL",21.8,0,9.6,2.6320852296235,30,0.0559108318361628,-0.293472262640212,0
